VersionInfo.ProductName,VersionInfo.ProductVersion,VersionInfo.FileVersion,OpenArrayPlate.SerialNumber,OpenArrayPlate.ChipTransformsApplied,Assay.Assay ID,Assay.Assay Number,Assay.TaqMan Assay ID,Assay.Assay Name,Assay.Assay Type,Assay.Assay Pool,Assay.AmplificationCurveDyeNames.0,ThroughHole.Ct,ThroughHole.Concentration,ThroughHole.ConcentrationUnit,ThroughHole.Outlier,ThroughHole.CtConfidence,ThroughHole.Tm,ThroughHole.TmData.Area,ThroughHole.Address,ThroughHole.IntensityData.ROX.1,ThroughHole.IntensityData.FAMTP.1,SamplePlate.SerialNumber,SampleInfo.SampleID,SampleInfo.Description,SampleInfo.Dilution
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002774_MMU-MIR-669E,467,TM002774,MMU-MIR-669E,TARG,B,FAMTP,40,,,FALSE,32.48843609,,0,B11g3,302.1847732,3586.437355,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121181_MMU-MIR-1958,468,TM121181,MMU-MIR-1958,TARG,B,FAMTP,40,,,FALSE,67.69453339,,0,B11g4,354.4970118,3749.50891,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121181_MMU-MIR-1958,468,TM121181,MMU-MIR-1958,TARG,B,FAMTP,40,,,FALSE,0,,0,B11g4,293.3305496,3680.194429,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,241125_RNO-MIR-653,469,TM241125,RNO-MIR-653,TARG,B,FAMTP,40,,,FALSE,78.28254916,,0,B11g5,336.8879821,3190.247045,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,241125_RNO-MIR-653,469,TM241125,RNO-MIR-653,TARG,B,FAMTP,40,,,FALSE,0,,0,B11g5,286.3584346,3195.008276,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,40,,,FALSE,288.6417847,,0,B11g6,343.7508593,3108.031801,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,40,,,FALSE,149.220514,,0,B11g6,275.5733763,3360.230732,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121143_MMU-MIR-1900,500,TM121143,MMU-MIR-1900,TARG,B,FAMTP,40,,,FALSE,39.52801965,,0,B11h4,329.8195843,2931.891852,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121143_MMU-MIR-1900,500,TM121143,MMU-MIR-1900,TARG,B,FAMTP,40,,,FALSE,0,,0,B11h4,272.1322823,2975.769774,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121180_MMU-MIR-1939,501,TM121180,MMU-MIR-1939,TARG,B,FAMTP,40,,,FALSE,153.271568,,0,B11h5,342.3942576,3529.717246,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121180_MMU-MIR-1939,501,TM121180,MMU-MIR-1939,TARG,B,FAMTP,40,,,FALSE,164.3618353,,0,B11h5,290.1109757,3394.861202,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121145_MMU-MIR-1933-3P,502,TM121145,MMU-MIR-1933-3P,TARG,B,FAMTP,40,,,FALSE,41.67072725,,0,B11h6,360.6813114,3672.79837,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121145_MMU-MIR-1933-3P,502,TM121145,MMU-MIR-1933-3P,TARG,B,FAMTP,40,,,FALSE,26.52044649,,0,B11h6,299.7102453,3543.091166,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121154_MMU-MIR-1982.2,282,TM121154,MMU-MIR-1982.2,TARG,B,FAMTP,40,,,FALSE,158.7546554,,0,B12a2,306.4648705,3285.515504,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121154_MMU-MIR-1982.2,282,TM121154,MMU-MIR-1982.2,TARG,B,FAMTP,40,,,FALSE,0,,0,B12a2,267.1664838,2951.603708,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002557_mmu-miR-302c#,283,TM002557,mmu-miR-302c#,TARG,B,FAMTP,40,,,FALSE,35.22307238,,0,B12a3,298.4515063,3226.622277,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002557_mmu-miR-302c#,283,TM002557,mmu-miR-302c#,TARG,B,FAMTP,40,,,FALSE,50.74562972,,0,B12a3,241.8706708,2619.985515,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002534_mmu-miR-466d-5p,284,TM002534,mmu-miR-466d-5p,TARG,B,FAMTP,40,,,FALSE,45.09761016,,0,B12a4,338.0941753,4006.5798,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002534_mmu-miR-466d-5p,284,TM002534,mmu-miR-466d-5p,TARG,B,FAMTP,40,,,FALSE,43.986516,,0,B12a4,313.3297379,3697.96915,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.627,,,FALSE,761.6045024,,0,B12a5,301.2389645,3625.532006,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.787,,,FALSE,654.2595072,,0,B12a5,253.3449688,3062.766646,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002580_mmu-miR-203#,286,TM002580,mmu-miR-203#,TARG,B,FAMTP,40,,,FALSE,0,,0,B12a6,305.429564,3835.755718,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002580_mmu-miR-203#,286,TM002580,mmu-miR-203#,TARG,B,FAMTP,40,,,FALSE,34.26659458,,0,B12a6,284.1192221,3671.239569,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002892_MMU-MIR-1191,287,TM002892,MMU-MIR-1191,TARG,B,FAMTP,40,,,FALSE,217.8014165,,0,B12a7,304.552478,2935.36764,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002892_MMU-MIR-1191,287,TM002892,MMU-MIR-1191,TARG,B,FAMTP,40,,,FALSE,122.4657758,,0,B12a7,249.0214756,2482.564191,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002594_mmu-miR-293#,313,TM002594,mmu-miR-293#,TARG,B,FAMTP,40,,,FALSE,31.19145471,,0,B12b1,325.2486858,3285.93965,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002594_mmu-miR-293#,313,TM002594,mmu-miR-293#,TARG,B,FAMTP,40,,,FALSE,30.13236074,,0,B12b1,265.8332862,2774.16475,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002576_mmu-miR-191#,314,TM002576,mmu-miR-191#,TARG,B,FAMTP,40,,,FALSE,252.885403,,0,B12b2,340.4521746,3132.255496,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002576_mmu-miR-191#,314,TM002576,mmu-miR-191#,TARG,B,FAMTP,40,,,FALSE,115.2849247,,0,B12b2,345.8314835,2886.483421,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,10.244,,,FALSE,1249.163795,,0,B12b3,308.2908394,3982.356984,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,9.692,,,FALSE,1159.001549,,0,B12b3,258.5769176,3268.558491,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002577_mmu-miR-193#,316,TM002577,mmu-miR-193#,TARG,B,FAMTP,21.271,,,FALSE,915.5542639,,0,B12b4,350.0119746,3870.090321,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002577_mmu-miR-193#,316,TM002577,mmu-miR-193#,TARG,B,FAMTP,22.553,,,FALSE,642.1096702,,0,B12b4,331.2290464,3634.295239,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001673_mmu-miR-719,317,TM001673,mmu-miR-719,TARG,B,FAMTP,40,,,FALSE,44.28280209,,0,B12b5,306.2171074,3597.846164,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001673_mmu-miR-719,317,TM001673,mmu-miR-719,TARG,B,FAMTP,40,,,FALSE,33.69428796,,0,B12b5,260.6527664,3053.960326,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001282_hsa-miR-493-3p,318,TM001282,hsa-miR-493-3p,TARG,B,FAMTP,40,,,FALSE,124.9331294,,0,B12b6,357.2742033,3302.856615,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001282_hsa-miR-493-3p,318,TM001282,hsa-miR-493-3p,TARG,B,FAMTP,40,,,FALSE,137.5689235,,0,B12b6,367.113226,3137.308532,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002562_mmu-miR-541,319,TM002562,mmu-miR-541,TARG,B,FAMTP,40,,,FALSE,56.16513766,,0,B12b7,320.5353926,3263.359694,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002562_mmu-miR-541,319,TM002562,mmu-miR-541,TARG,B,FAMTP,40,,,FALSE,37.47840612,,0,B12b7,245.3164526,2708.048049,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001287_hsa-miR-376a#,320,TM001287,hsa-miR-376a#,TARG,B,FAMTP,40,,,FALSE,115.0527665,,0,B12b8,317.7234013,2977.642081,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001287_hsa-miR-376a#,320,TM001287,hsa-miR-376a#,TARG,B,FAMTP,40,,,FALSE,148.8183181,,0,B12b8,303.2391974,2809.340154,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001961_mmu-miR-712#,345,TM001961,mmu-miR-712#,TARG,B,FAMTP,40,,,FALSE,60.83291859,,0,B12c1,333.6282852,3269.218345,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001961_mmu-miR-712#,345,TM001961,mmu-miR-712#,TARG,B,FAMTP,40,,,FALSE,44.11530305,,0,B12c1,266.1749051,2760.467211,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002305_hsa-miR-30d#,346,TM002305,hsa-miR-30d#,TARG,B,FAMTP,23.078,,,FALSE,401.016883,,0,B12c2,362.6794795,3572.874189,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002305_hsa-miR-30d#,346,TM002305,hsa-miR-30d#,TARG,B,FAMTP,22.185,,,FALSE,422.8688477,,0,B12c2,307.8956754,3054.189844,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002263_hsa-miR-190b,347,TM002263,hsa-miR-190b,TARG,B,FAMTP,20.66,,,FALSE,486.9561636,,0,B12c3,317.8786246,4073.818286,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002263_hsa-miR-190b,347,TM002263,hsa-miR-190b,TARG,B,FAMTP,40,,,FALSE,257.3284963,,0,B12c3,262.9655479,3417.281404,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001667_mmu-miR-449b,348,TM001667,mmu-miR-449b,TARG,B,FAMTP,40,,,FALSE,52.94443532,,0,B12c4,345.3790306,3062.951731,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001667_mmu-miR-449b,348,TM001667,mmu-miR-449b,TARG,B,FAMTP,40,,,FALSE,0,,0,B12c4,341.4942382,2813.584198,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002270_hsa-miR-183#,349,TM002270,hsa-miR-183#,TARG,B,FAMTP,18.3,,,FALSE,394.3161661,,0,B12c5,317.6305033,3465.539311,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002270_hsa-miR-183#,349,TM002270,hsa-miR-183#,TARG,B,FAMTP,18.123,,,FALSE,456.283142,,0,B12c5,266.5205768,2911.828892,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002325_hsa-miR-744#,350,TM002325,hsa-miR-744#,TARG,B,FAMTP,24.267,,,FALSE,549.2464253,,0,B12c6,329.0551094,3102.853777,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002325_hsa-miR-744#,350,TM002325,hsa-miR-744#,TARG,B,FAMTP,25.761,,,FALSE,316.6621092,,0,B12c6,328.1981204,2799.764701,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001675_mmu-miR-688,351,TM001675,mmu-miR-688,TARG,B,FAMTP,40,,,FALSE,34.09904603,,0,B12c7,332.1414576,3089.291219,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001675_mmu-miR-688,351,TM001675,mmu-miR-688,TARG,B,FAMTP,40,,,FALSE,36.03484157,,0,B12c7,271.218881,2560.697544,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002342_hsa-miR-708#,352,TM002342,hsa-miR-708#,TARG,B,FAMTP,40,,,FALSE,35.22717086,,0,B12c8,314.4513345,3485.93025,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002342_hsa-miR-708#,352,TM002342,hsa-miR-708#,TARG,B,FAMTP,40,,,FALSE,27.8767884,,0,B12c8,301.6050192,3142.02617,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002825_MMU-MIR-1186,377,TM002825,MMU-MIR-1186,TARG,B,FAMTP,40,,,FALSE,194.8867069,,0,B12d1,322.8738017,3421.32059,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002825_MMU-MIR-1186,377,TM002825,MMU-MIR-1186,TARG,B,FAMTP,40,,,FALSE,106.7017474,,0,B12d1,273.3061626,2975.384898,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,181.3820107,,0,B12d2,329.3543016,4108.394882,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,37.53790913,,0,B12d2,282.8052146,3463.329537,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002760_RNO-MIR-551B,379,TM002760,RNO-MIR-551B,TARG,B,FAMTP,40,,,FALSE,280.3448329,,0,B12d3,329.162727,3737.880151,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002760_RNO-MIR-551B,379,TM002760,RNO-MIR-551B,TARG,B,FAMTP,40,,,FALSE,120.5998138,,0,B12d3,270.6568645,3157.937234,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002312_hsa-miR-431#,380,TM002312,hsa-miR-431#,TARG,B,FAMTP,40,,,FALSE,49.57924261,,0,B12d4,341.8928098,3633.912401,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002312_hsa-miR-431#,380,TM002312,hsa-miR-431#,TARG,B,FAMTP,40,,,FALSE,53.07544745,,0,B12d4,321.6467709,3335.540352,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002615_mmu-miR-302a#,381,TM002615,mmu-miR-302a#,TARG,B,FAMTP,40,,,FALSE,51.22202965,,0,B12d5,335.6284821,3153.414749,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002615_mmu-miR-302a#,381,TM002615,mmu-miR-302a#,TARG,B,FAMTP,40,,,FALSE,44.21238112,,0,B12d5,274.4680498,2666.879833,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,241011_MMU-MIR-1937C,382,TM241011,MMU-MIR-1937C,TARG,B,FAMTP,11.365,,,FALSE,940.1805978,,0,B12d6,348.8509181,3090.576862,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,241011_MMU-MIR-1937C,382,TM241011,MMU-MIR-1937C,TARG,B,FAMTP,11.8,,,FALSE,1114.495292,,0,B12d6,341.8896438,2816.48576,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,11.848,,,FALSE,1362.390919,,0,B12d7,320.9055842,3883.795256,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,12.039,,,FALSE,1185.738099,,0,B12d7,269.4241376,3293.178427,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,241015_MMU-MIR-466G,384,TM241015,MMU-MIR-466G,TARG,B,FAMTP,20.199,,,FALSE,354.9865795,,0,B12d8,338.6350215,3846.840329,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,241015_MMU-MIR-466G,384,TM241015,MMU-MIR-466G,TARG,B,FAMTP,21.04,,,FALSE,336.3004534,,0,B12d8,350.4500244,4089.820594,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001338_rno-miR-7#,409,TM001338,rno-miR-7#,TARG,B,FAMTP,16.225,,,FALSE,799.3663889,,0,B12e1,322.6547257,3838.84954,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001338_rno-miR-7#,409,TM001338,rno-miR-7#,TARG,B,FAMTP,16.318,,,FALSE,378.3195593,,0,B12e1,262.5803281,3385.619554,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001642_mmu-miR-707,410,TM001642,mmu-miR-707,TARG,B,FAMTP,40,,,FALSE,0,,0,B12e2,332.4986076,3107.774137,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001642_mmu-miR-707,410,TM001642,mmu-miR-707,TARG,B,FAMTP,40,,,FALSE,32.09415127,,0,B12e2,317.755416,3065.27234,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001356_mmu-miR-501,411,TM001356,mmu-miR-501,TARG,B,FAMTP,40,,,FALSE,73.32145111,,0,B12e3,334.9573948,3840.995904,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001356_mmu-miR-501,411,TM001356,mmu-miR-501,TARG,B,FAMTP,40,,,FALSE,60.61937371,,0,B12e3,278.558298,3368.971376,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,241002_MMU-MIR-1894-3P,412,TM241002,MMU-MIR-1894-3P,TARG,B,FAMTP,23.234,,,FALSE,424.1977036,,0,B12e4,346.9920207,4716.027946,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,241002_MMU-MIR-1894-3P,412,TM241002,MMU-MIR-1894-3P,TARG,B,FAMTP,40,,,FALSE,281.9984995,,0,B12e4,314.8479537,4181.451297,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001339_rno-miR-352,413,TM001339,rno-miR-352,TARG,B,FAMTP,40,,,FALSE,152.3744123,,0,B12e5,335.1508764,3631.699779,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001339_rno-miR-352,413,TM001339,rno-miR-352,TARG,B,FAMTP,40,,,FALSE,85.21215086,,0,B12e5,278.0276308,3058.731088,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002017_mmu-miR-592,414,TM002017,mmu-miR-592,TARG,B,FAMTP,40,,,FALSE,259.7370229,,0,B12e6,344.3211018,3121.679502,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002017_mmu-miR-592,414,TM002017,mmu-miR-592,TARG,B,FAMTP,40,,,FALSE,0,,0,B12e6,314.8649344,2811.309834,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002286_hsa-miR-200c#,415,TM002286,hsa-miR-200c#,TARG,B,FAMTP,40,,,FALSE,220.5172209,,0,B12e7,334.4056403,3607.198657,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002286_hsa-miR-200c#,415,TM002286,hsa-miR-200c#,TARG,B,FAMTP,23.867,,,FALSE,310.0899411,,0,B12e7,268.5749359,3020.852262,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002493_mmu-miR-21#,416,TM002493,mmu-miR-21#,TARG,B,FAMTP,40,,,FALSE,52.67789234,,0,B12e8,327.8003189,3802.191611,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002493_mmu-miR-21#,416,TM002493,mmu-miR-21#,TARG,B,FAMTP,25.677,,,FALSE,616.2060047,,0,B12e8,302.4914479,3462.648911,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002136_hsa-miR-33a#,441,TM002136,hsa-miR-33a#,TARG,B,FAMTP,32.338,,,FALSE,324.1325224,,0,B12f1,320.4963649,3090.527233,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002136_hsa-miR-33a#,441,TM002136,hsa-miR-33a#,TARG,B,FAMTP,40,,,FALSE,168.7693145,,0,B12f1,260.8423693,2722.5873,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121182_MMU-MIR-1949,442,TM121182,MMU-MIR-1949,TARG,B,FAMTP,30.139,,,FALSE,321.7098267,,0,B12f2,367.4586844,3222.883503,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121182_MMU-MIR-1949,442,TM121182,MMU-MIR-1949,TARG,B,FAMTP,40,,,FALSE,244.1436659,,0,B12f2,329.6974064,3065.775146,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121129_MMU-MIR-1956,443,TM121129,MMU-MIR-1956,TARG,B,FAMTP,40,,,FALSE,60.54957007,,0,B12f3,344.0724266,3936.527091,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121129_MMU-MIR-1956,443,TM121129,MMU-MIR-1956,TARG,B,FAMTP,17.817,,,FALSE,341.8293668,,0,B12f3,286.4555425,3738.637071,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,16.945,,,FALSE,777.1666409,,0,B12f4,362.0805608,4707.024743,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,17.565,,,FALSE,722.9805575,,0,B12f4,331.4541481,4455.621982,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002166_hsa-miR-29b-2#,445,TM002166,hsa-miR-29b-2#,TARG,B,FAMTP,40,,,FALSE,111.4747209,,0,B12f5,336.0201567,3230.703489,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002166_hsa-miR-29b-2#,445,TM002166,hsa-miR-29b-2#,TARG,B,FAMTP,40,,,FALSE,94.2510116,,0,B12f5,278.8407562,2695.609144,GPK57,C2,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121169_MMU-MIR-1906,446,TM121169,MMU-MIR-1906,TARG,B,FAMTP,40,,,FALSE,42.81913846,,0,B12f6,349.9613486,2874.219902,GNP81,A1,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121169_MMU-MIR-1906,446,TM121169,MMU-MIR-1906,TARG,B,FAMTP,40,,,FALSE,0,,0,B12f6,325.7849184,2791.588992,GPK57,C2,mutant,1
